# source_id	kind	status	crystal_refs	notes
tracing-futures/src/lib.rs::trait::Instrument	trait	missing	-	auto-generated
tracing-futures/src/lib.rs::trait::WithSubscriber	trait	missing	-	auto-generated
tracing-futures/tests/std_future.rs::test::enter_exit_is_reasonable	test	missing	-	auto-generated
tracing-futures/tests/std_future.rs::test::error_ends_span	test	missing	-	auto-generated
tracing-futures/tests/std_future.rs::test::span_on_drop	test	missing	-	auto-generated
tracing-journald/src/lib.rs::enum::Priority	enum	missing	-	auto-generated
tracing-journald/src/lib.rs::func::layer	func	missing	-	auto-generated
tracing-journald/src/lib.rs::func::new	func	missing	-	auto-generated
tracing-journald/src/lib.rs::func::syslog_identifier	func	missing	-	auto-generated
tracing-journald/src/lib.rs::func::with_field_prefix	func	missing	-	auto-generated
tracing-journald/src/lib.rs::func::with_priority_mappings	func	missing	-	auto-generated
tracing-journald/src/lib.rs::func::with_syslog_identifier	func	missing	-	auto-generated
tracing-journald/src/lib.rs::method::Layer.new	method	missing	-	auto-generated
tracing-journald/src/lib.rs::method::PriorityMappings.new	method	missing	-	auto-generated
tracing-journald/src/lib.rs::struct::Layer	struct	missing	-	auto-generated
tracing-journald/src/lib.rs::struct::PriorityMappings	struct	missing	-	auto-generated
tracing-journald/src/socket.rs::test::cmsg_buffer_size_for_one_fd	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::custom_priorities	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::internal_null_byte	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::journal_fields	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::large_message	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::multiline_message	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::multiline_message_trailing_newline	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::multiple_spans_metadata	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::simple_message	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::simple_metadata	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::span_metadata	test	missing	-	auto-generated
tracing-journald/tests/journal.rs::test::spans_field_collision	test	missing	-	auto-generated
tracing-log/src/interest_cache.rs::func::with_lru_cache_size	func	missing	-	auto-generated
tracing-log/src/interest_cache.rs::func::with_min_verbosity	func	missing	-	auto-generated
tracing-log/src/interest_cache.rs::method::InterestCacheConfig.with_min_verbosity	method	missing	-	auto-generated
tracing-log/src/interest_cache.rs::struct::InterestCacheConfig	struct	missing	-	auto-generated
tracing-log/src/interest_cache.rs::test::test_cache_handles_non_static_target_string	test	missing	-	auto-generated
tracing-log/src/interest_cache.rs::test::test_cache_returns_previously_computed_value	test	missing	-	auto-generated
tracing-log/src/interest_cache.rs::test::test_different_log_levels_are_cached_separately	test	missing	-	auto-generated
tracing-log/src/interest_cache.rs::test::test_different_log_targets_are_cached_separately	test	missing	-	auto-generated
tracing-log/src/interest_cache.rs::test::test_when_cache_runs_out_of_space_the_callback_is_called_again	test	missing	-	auto-generated
tracing-log/src/interest_cache.rs::test::test_when_core_interest_cache_is_rebuilt_this_cache_is_also_flushed	test	missing	-	auto-generated
tracing-log/src/interest_cache.rs::test::test_when_disabled_the_callback_is_always_called	test	missing	-	auto-generated
tracing-log/src/interest_cache.rs::test::test_when_enabled_the_callback_is_always_called_for_a_low_enough_verbosity	test	missing	-	auto-generated
tracing-log/src/interest_cache.rs::test::test_when_enabled_the_callback_is_called_only_once_for_a_high_enough_verbosity	test	missing	-	auto-generated
tracing-log/src/lib.rs::func::format_trace	func	missing	-	auto-generated
tracing-log/src/lib.rs::test::debug_callsite_is_correct	test	missing	-	auto-generated
tracing-log/src/lib.rs::test::error_callsite_is_correct	test	missing	-	auto-generated
tracing-log/src/lib.rs::test::info_callsite_is_correct	test	missing	-	auto-generated
tracing-log/src/lib.rs::test::trace_callsite_is_correct	test	missing	-	auto-generated
tracing-log/src/lib.rs::test::warn_callsite_is_correct	test	missing	-	auto-generated
tracing-log/src/lib.rs::trait::AsLog	trait	missing	-	auto-generated
tracing-log/src/lib.rs::trait::AsTrace	trait	missing	-	auto-generated
tracing-log/src/lib.rs::trait::NormalizeEvent	trait	missing	-	auto-generated
tracing-log/src/lib.rs::trait::Sealed	trait	missing	-	auto-generated
tracing-log/src/log_tracer.rs::func::builder	func	ported	-	auto-generated
tracing-log/src/log_tracer.rs::func::ignore_crate	func	ported	-	auto-generated
tracing-log/src/log_tracer.rs::func::init	func	missing	-	auto-generated
tracing-log/src/log_tracer.rs::func::init_with_filter	func	missing	-	auto-generated
tracing-log/src/log_tracer.rs::func::new	func	ported	-	auto-generated
tracing-log/src/log_tracer.rs::func::with_interest_cache	func	missing	-	auto-generated
tracing-log/src/log_tracer.rs::func::with_max_level	func	missing	-	auto-generated
tracing-log/src/log_tracer.rs::method::Builder.new	method	ported	-	auto-generated
tracing-log/src/log_tracer.rs::method::LogTracer.builder	method	ported	-	auto-generated
tracing-log/src/log_tracer.rs::struct::Builder	struct	missing	-	auto-generated
tracing-log/src/log_tracer.rs::struct::LogTracer	struct	missing	-	auto-generated
tracing-log/tests/log_tracer.rs::test::normalized_metadata	test	missing	-	auto-generated
tracing-log/tests/reexport_log_crate.rs::test::can_initialize_log_tracer_with_level	test	missing	-	auto-generated
tracing-mock/src/ancestry.rs::enum::ExpectedAncestry	enum	missing	-	auto-generated
tracing-mock/src/event.rs::func::at_level	func	missing	-	auto-generated
tracing-mock/src/event.rs::func::in_scope	func	missing	-	auto-generated
tracing-mock/src/event.rs::func::with_ancestry	func	missing	-	auto-generated
tracing-mock/src/event.rs::struct::ExpectedEvent	struct	missing	-	auto-generated
tracing-mock/src/expect.rs::func::event	func	missing	-	auto-generated
tracing-mock/src/expect.rs::func::id	func	missing	-	auto-generated
tracing-mock/src/expect.rs::func::is_contextual_root	func	missing	-	auto-generated
tracing-mock/src/expect.rs::func::is_explicit_root	func	missing	-	auto-generated
tracing-mock/src/expect.rs::func::msg	func	missing	-	auto-generated
tracing-mock/src/expect.rs::func::span	func	missing	-	auto-generated
tracing-mock/src/field.rs::func::and	func	missing	-	auto-generated
tracing-mock/src/field.rs::func::only	func	missing	-	auto-generated
tracing-mock/src/field.rs::func::with_value	func	missing	-	auto-generated
tracing-mock/src/field.rs::method::ExpectedField.with_value	method	missing	-	auto-generated
tracing-mock/src/field.rs::method::ExpectedFields.and	method	missing	-	auto-generated
tracing-mock/src/field.rs::struct::ExpectedField	struct	missing	-	auto-generated
tracing-mock/src/field.rs::struct::ExpectedFields	struct	missing	-	auto-generated
tracing-mock/src/layer.rs::func::event	func	missing	-	auto-generated
tracing-mock/src/layer.rs::func::mock	func	missing	-	auto-generated
tracing-mock/src/layer.rs::func::named	func	missing	-	auto-generated
tracing-mock/src/layer.rs::func::on_register_dispatch	func	missing	-	auto-generated
tracing-mock/src/layer.rs::func::only	func	missing	-	auto-generated
tracing-mock/src/layer.rs::func::run	func	missing	-	auto-generated
tracing-mock/src/layer.rs::func::run_with_handle	func	missing	-	auto-generated
tracing-mock/src/layer.rs::method::MockLayerBuilder.named	method	missing	-	auto-generated
tracing-mock/src/layer.rs::struct::MockLayer	struct	missing	-	auto-generated
tracing-mock/src/layer.rs::struct::MockLayerBuilder	struct	missing	-	auto-generated
tracing-mock/src/span.rs::func::at_level	func	missing	-	auto-generated
tracing-mock/src/span.rs::func::with_ancestry	func	missing	-	auto-generated
tracing-mock/src/span.rs::func::with_id	func	missing	-	auto-generated
tracing-mock/src/span.rs::method::NewSpan.with_ancestry	method	missing	-	auto-generated
tracing-mock/src/span.rs::struct::ExpectedId	struct	missing	-	auto-generated
tracing-mock/src/span.rs::struct::ExpectedSpan	struct	missing	-	auto-generated
tracing-mock/src/span.rs::struct::NewSpan	struct	missing	-	auto-generated
tracing-mock/src/subscriber.rs::func::assert_finished	func	missing	-	auto-generated
tracing-mock/src/subscriber.rs::func::event	func	missing	-	auto-generated
tracing-mock/src/subscriber.rs::func::mock	func	missing	-	auto-generated
tracing-mock/src/subscriber.rs::func::named	func	missing	-	auto-generated
tracing-mock/src/subscriber.rs::func::on_register_dispatch	func	missing	-	auto-generated
tracing-mock/src/subscriber.rs::func::only	func	missing	-	auto-generated
tracing-mock/src/subscriber.rs::func::run	func	missing	-	auto-generated
tracing-mock/src/subscriber.rs::func::run_with_handle	func	missing	-	auto-generated
tracing-mock/src/subscriber.rs::func::with_max_level_hint	func	missing	-	auto-generated
tracing-mock/src/subscriber.rs::method::MockSubscriber.named	method	missing	-	auto-generated
tracing-mock/src/subscriber.rs::struct::MockHandle	struct	missing	-	auto-generated
tracing-mock/src/subscriber.rs::struct::MockSubscriber	struct	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::contextual_parent	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::contextual_parent_wrong_id	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::contextual_parent_wrong_level	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::contextual_parent_wrong_name	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::contextual_root	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_contextual_parent_actual_contextual_root	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_contextual_parent_actual_explicit_parent	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_contextual_parent_actual_explicit_root	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_contextual_root_actual_contextual_parent	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_contextual_root_actual_explicit_parent	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_contextual_root_actual_explicit_root	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_explicit_parent_actual_contextual_parent	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_explicit_parent_actual_contextual_root	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_explicit_parent_actual_explicit_root	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_explicit_root_actual_contextual_parent	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_explicit_root_actual_contextual_root	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::expect_explicit_root_actual_explicit_parent	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::explicit_and_contextual_root_is_explicit	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::explicit_parent	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::explicit_parent_wrong_id	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::explicit_parent_wrong_level	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::explicit_parent_wrong_name	test	missing	-	auto-generated
tracing-mock/tests/event_ancestry.rs::test::explicit_root	test	missing	-	auto-generated
tracing-mock/tests/on_register_dispatch.rs::test::layer_multiple_expectations	test	missing	-	auto-generated
tracing-mock/tests/on_register_dispatch.rs::test::layer_on_register_dispatch	test	missing	-	auto-generated
tracing-mock/tests/on_register_dispatch.rs::test::layer_on_register_dispatch_not_propagated	test	missing	-	auto-generated
tracing-mock/tests/on_register_dispatch.rs::test::subscriber_multiple_expectations	test	missing	-	auto-generated
tracing-mock/tests/on_register_dispatch.rs::test::subscriber_on_register_dispatch	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::contextual_parent	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::contextual_parent_wrong_id	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::contextual_parent_wrong_level	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::contextual_parent_wrong_name	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::contextual_root	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_contextual_parent_actual_contextual_root	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_contextual_parent_actual_explicit_parent	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_contextual_parent_actual_explicit_root	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_contextual_root_actual_contextual_parent	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_contextual_root_actual_explicit_parent	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_contextual_root_actual_explicit_root	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_explicit_parent_actual_contextual_parent	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_explicit_parent_actual_contextual_root	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_explicit_parent_actual_explicit_root	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_explicit_root_actual_contextual_parent	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_explicit_root_actual_contextual_root	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::expect_explicit_root_actual_explicit_parent	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::explicit_and_contextual_root_is_explicit	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::explicit_parent	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::explicit_parent_wrong_id	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::explicit_parent_wrong_level	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::explicit_parent_wrong_name	test	missing	-	auto-generated
tracing-mock/tests/span_ancestry.rs::test::explicit_root	test	missing	-	auto-generated
tracing-serde/src/fields.rs::struct::SerializeFieldMap	struct	missing	-	auto-generated
tracing-serde/src/fields.rs::trait::AsMap	trait	missing	-	auto-generated
tracing-serde/src/lib.rs::func::finish	func	missing	-	auto-generated
tracing-serde/src/lib.rs::func::new	func	missing	-	auto-generated
tracing-serde/src/lib.rs::func::take_serializer	func	missing	-	auto-generated
tracing-serde/src/lib.rs::method::SerdeMapVisitor.new	method	missing	-	auto-generated
tracing-serde/src/lib.rs::method::SerdeStructVisitor.finish	method	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerdeMapVisitor	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerdeStructVisitor	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerializeAttributes	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerializeEvent	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerializeField	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerializeFieldSet	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerializeId	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerializeLevel	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerializeMetadata	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::struct::SerializeRecord	struct	missing	-	auto-generated
tracing-serde/src/lib.rs::trait::AsSerde	trait	missing	-	auto-generated
tracing-serde/src/lib.rs::trait::Sealed	trait	missing	-	auto-generated
tracing-subscriber/src/field/debug.rs::func::new	func	missing	-	auto-generated
tracing-subscriber/src/field/debug.rs::method::Alt.new	method	missing	-	auto-generated
tracing-subscriber/src/field/debug.rs::struct::Alt	struct	missing	-	auto-generated
tracing-subscriber/src/field/delimited.rs::func::new	func	missing	-	auto-generated
tracing-subscriber/src/field/delimited.rs::method::Delimited.new	method	missing	-	auto-generated
tracing-subscriber/src/field/delimited.rs::method::VisitDelimited.new	method	missing	-	auto-generated
tracing-subscriber/src/field/delimited.rs::struct::Delimited	struct	missing	-	auto-generated
tracing-subscriber/src/field/delimited.rs::struct::VisitDelimited	struct	missing	-	auto-generated
tracing-subscriber/src/field/delimited.rs::test::delimited_new_visitor	test	missing	-	auto-generated
tracing-subscriber/src/field/delimited.rs::test::delimited_visitor	test	missing	-	auto-generated
tracing-subscriber/src/field/display.rs::func::new	func	missing	-	auto-generated
tracing-subscriber/src/field/display.rs::method::Messages.new	method	missing	-	auto-generated
tracing-subscriber/src/field/display.rs::struct::Messages	struct	missing	-	auto-generated
tracing-subscriber/src/field/mod.rs::struct::MakeExtMarker	struct	missing	-	auto-generated
tracing-subscriber/src/field/mod.rs::struct::RecordFieldsMarker	struct	missing	-	auto-generated
tracing-subscriber/src/field/mod.rs::trait::MakeExt	trait	missing	-	auto-generated
tracing-subscriber/src/field/mod.rs::trait::MakeOutput	trait	missing	-	auto-generated
tracing-subscriber/src/field/mod.rs::trait::MakeVisitor	trait	missing	-	auto-generated
tracing-subscriber/src/field/mod.rs::trait::RecordFields	trait	missing	-	auto-generated
tracing-subscriber/src/field/mod.rs::trait::VisitFmt	trait	missing	-	auto-generated
tracing-subscriber/src/field/mod.rs::trait::VisitOutput	trait	missing	-	auto-generated
tracing-subscriber/src/field/mod.rs::trait::VisitWrite	trait	missing	-	auto-generated
tracing-subscriber/src/filter/directive.rs::struct::ParseError	struct	missing	-	auto-generated
tracing-subscriber/src/filter/env/builder.rs::func::from_env	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/builder.rs::func::from_env_lossy	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/builder.rs::func::try_from_env	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/builder.rs::func::with_default_directive	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/builder.rs::func::with_env_var	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/builder.rs::func::with_regex	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/builder.rs::method::Builder.with_regex	method	missing	-	auto-generated
tracing-subscriber/src/filter/env/builder.rs::struct::Builder	struct	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::struct::Directive	struct	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::directive_ordering_by_field_num	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::directive_ordering_by_span	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::directive_ordering_by_target_len	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::directive_ordering_uses_lexicographic_when_equal	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_empty_level	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_global	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_global_bare_warn_lc	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_global_bare_warn_mixed	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_global_bare_warn_uc	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_invalid_crate	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_invalid_level	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_ralith	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_ralith_mixed	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_ralith_uc	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_string_level	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_valid	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_valid_with_spans	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_with_dash_in_span_name	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_with_dash_in_target_name	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_with_invalid_span_chars	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_directives_with_special_characters_in_span_name	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_level_directives	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_numeric_level_directives	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/directive.rs::test::parse_uppercase_level_directives	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/field.rs::struct::BadName	struct	missing	-	auto-generated
tracing-subscriber/src/filter/env/field.rs::test::debug_struct_match	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/field.rs::test::debug_struct_not_match	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::const::DEFAULT_ENV	const	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::func::add_directive	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::func::builder	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::func::from_default_env	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::func::max_level_hint	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::func::try_from_default_env	func	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::method::EnvFilter.builder	method	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::struct::EnvFilter	struct	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::struct::FromEnvError	struct	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::test::callsite_enabled_includes_span_directive	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::test::callsite_enabled_includes_span_directive_field	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::test::callsite_enabled_includes_span_directive_multiple_fields	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::test::callsite_enabled_no_span_directive	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::test::callsite_off	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::test::parse_empty_string	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::test::roundtrip	test	missing	-	auto-generated
tracing-subscriber/src/filter/env/mod.rs::test::size_of_filters	test	missing	-	auto-generated
tracing-subscriber/src/filter/filter_fn.rs::func::new	func	missing	-	auto-generated
tracing-subscriber/src/filter/filter_fn.rs::func::with_max_level_hint	func	missing	-	auto-generated
tracing-subscriber/src/filter/filter_fn.rs::method::DynFilterFn.new	method	missing	-	auto-generated
tracing-subscriber/src/filter/filter_fn.rs::method::DynFilterFn.with_max_level_hint	method	missing	-	auto-generated
tracing-subscriber/src/filter/filter_fn.rs::method::FilterFn.new	method	missing	-	auto-generated
tracing-subscriber/src/filter/filter_fn.rs::struct::DynFilterFn	struct	missing	-	auto-generated
tracing-subscriber/src/filter/filter_fn.rs::struct::FilterFn	struct	missing	-	auto-generated
tracing-subscriber/src/filter/layer_filters/combinator.rs::struct::And	struct	ported	src/tracing/subscriber/filter_ext.cr	-
tracing-subscriber/src/filter/layer_filters/combinator.rs::struct::Not	struct	ported	src/tracing/subscriber/filter_ext.cr	-
tracing-subscriber/src/filter/layer_filters/combinator.rs::struct::Or	struct	ported	src/tracing/subscriber/filter_ext.cr	-
tracing-subscriber/src/filter/layer_filters/mod.rs::func::filter	func	missing	-	auto-generated
tracing-subscriber/src/filter/layer_filters/mod.rs::func::filter_mut	func	missing	-	auto-generated
tracing-subscriber/src/filter/layer_filters/mod.rs::func::inner	func	missing	-	auto-generated
tracing-subscriber/src/filter/layer_filters/mod.rs::func::inner_mut	func	missing	-	auto-generated
tracing-subscriber/src/filter/layer_filters/mod.rs::func::new	func	missing	-	auto-generated
tracing-subscriber/src/filter/layer_filters/mod.rs::method::Filtered.new	method	missing	-	auto-generated
tracing-subscriber/src/filter/layer_filters/mod.rs::struct::FilterId	struct	missing	-	auto-generated
tracing-subscriber/src/filter/layer_filters/mod.rs::struct::Filtered	struct	missing	-	auto-generated
tracing-subscriber/src/filter/layer_filters/mod.rs::trait::FilterExt	trait	ported	src/tracing/subscriber/filter_ext.cr	Layer#and / #or / #not
tracing-subscriber/src/filter/targets.rs::func::default_level	func	ported	src/tracing/subscriber/targets.cr	-
tracing-subscriber/src/filter/targets.rs::func::iter	func	ported	src/tracing/subscriber/targets.cr	returns a lazy Iterator
tracing-subscriber/src/filter/targets.rs::func::new	func	ported	src/tracing/subscriber/targets.cr	-
tracing-subscriber/src/filter/targets.rs::func::with_default	func	ported	src/tracing/subscriber/targets.cr	-
tracing-subscriber/src/filter/targets.rs::func::with_target	func	ported	src/tracing/subscriber/targets.cr	-
tracing-subscriber/src/filter/targets.rs::func::would_enable	func	ported	src/tracing/subscriber/targets.cr	-
tracing-subscriber/src/filter/targets.rs::method::Targets.new	method	ported	src/tracing/subscriber/targets.cr	-
tracing-subscriber/src/filter/targets.rs::struct::IntoIter	struct	skipped	-	Crystal #iter returns one lazy Iterator; no separate owning iterator
tracing-subscriber/src/filter/targets.rs::struct::Iter	struct	skipped	-	Crystal #iter returns one lazy Iterator; no separate borrowing iterator
tracing-subscriber/src/filter/targets.rs::struct::Targets	struct	ported	src/tracing/subscriber/targets.cr	-
tracing-subscriber/src/filter/targets.rs::test::display_roundtrips	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/filter/targets.rs::test::expect_parse_valid	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/filter/targets.rs::test::parse_level_directives	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/filter/targets.rs::test::parse_numeric_level_directives	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/filter/targets.rs::test::parse_ralith	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/filter/targets.rs::test::parse_ralith_mixed	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/filter/targets.rs::test::parse_ralith_uc	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/filter/targets.rs::test::parse_uppercase_level_directives	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/filter/targets.rs::test::size_of_filters	test	skipped	-	Rust size_of_val test; not applicable to Crystal
tracing-subscriber/src/filter/targets.rs::test::targets_default_level	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/filter/targets.rs::test::targets_into_iter	test	ported	spec/targets_parse_spec.cr	covered by iter spec (Array)
tracing-subscriber/src/filter/targets.rs::test::targets_iter	test	ported	spec/targets_parse_spec.cr	-
tracing-subscriber/src/fmt/fmt_layer.rs::func::as_writer	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::compact	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::current_span	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::event_scope	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::exists	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::field_format	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::flatten_event	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::json	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::log_internal_errors	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::lookup_current	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::metadata	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::new	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::parent_span	func	missing	-	auto-generated
tracing-subscriber/src/fmt/fmt_layer.rs::func::pretty	func	missing	-	auto-generated
